species,tissueType,tissuetype_id,clusterName,celltype_id,gene_MSU,gene,Marker_resource,PMID,Note_gene_type
Oryza_sativa,flower,PO0009046,plant ovary,PO0009072,LOC_Os03g53100,Os03g0742300,Bulk RNA-seq,21226959,
Oryza_sativa,plant embryo,PO0009009,plant embryo,PO0009009,LOC_Os03g53620,Os03g0747500,Bulk RNA-seq,21226959,
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os03g53790,Os03g0749100,Bulk RNA-seq,21226959,
Oryza_sativa,leaf,PO0025034,vascular leaf,PO0009025,LOC_Os03g56930,Os03g0782200,Bulk RNA-seq,21226959,
Oryza_sativa,plant embryo,PO0009009,plant embryo,PO0009009,LOC_Os03g57960,Os03g0793700,Bulk RNA-seq,21226959,
Oryza_sativa,seed,PO0009010,endosperm,PO0009089,LOC_Os03g58500,Os03g0799300,Bulk RNA-seq,21226959,
Oryza_sativa,seed,PO0009010,endosperm,PO0009089,LOC_Os03g59010,Os03g0804700,Bulk RNA-seq,21226959,
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os03g61290,Os03g0828600,Bulk RNA-seq,21226959,
Oryza_sativa,plant embryo,PO0009009,plant embryo,PO0009009,LOC_Os03g62590,Os03g0842900,Bulk RNA-seq,21226959,
Oryza_sativa,leaf,PO0025034,vascular leaf,PO0009025,LOC_Os03g62670,Os03g0843800,Bulk RNA-seq,21226959,
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os03g62830,Os03g0845300,Bulk RNA-seq,21226959,
Oryza_sativa,root,PO0009005,root,PO0009005,LOC_Os03g63620,Os03g0853200,Bulk RNA-seq,21226959,
Oryza_sativa,root,PO0009005,root,PO0009005,LOC_Os04g03579,Os04g0125700,Bulk RNA-seq,21226959,
Oryza_sativa,root,PO0009005,root,PO0009005,LOC_Os04g06300,Os04g0147200,Bulk RNA-seq,21226959,
Oryza_sativa,root,PO0009005,root,PO0009005,LOC_Os04g08080,Os04g0162800,Bulk RNA-seq,21226959,
Oryza_sativa,root,PO0009005,root,PO0009005,LOC_Os04g08640,Os04g0168400,Bulk RNA-seq,21226959,
Oryza_sativa,stem,PO0009047,stem,PO0009047,LOC_Os04g08824,Os04g0171600,Bulk RNA-seq,21226959,
Oryza_sativa,stem,PO0009047,stem,PO0009047,LOC_Os04g08828,Os04g0171800,Bulk RNA-seq,21226959,
Oryza_sativa,plant embryo,PO0009009,plant embryo,PO0009009,LOC_Os04g09390,Os04g0173800,Bulk RNA-seq,21226959,
Oryza_sativa,stem,PO0009047,stem,PO0009047,LOC_Os04g09430,Os04g0174100,Bulk RNA-seq,21226959,
Oryza_sativa,flower,PO0009046,plant ovary,PO0009072,LOC_Os04g12639,Os04g0203400,Bulk RNA-seq,21226959,
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os04g19800,Os04g0267600,Bulk RNA-seq,21226959,
Oryza_sativa,root,PO0009005,root,PO0009005,LOC_Os04g19960,Os04g0268700,Bulk RNA-seq,21226959,
Oryza_sativa,leaf,PO0025034,vascular leaf,PO0009025,LOC_Os04g21350,Os04g0282400,Bulk RNA-seq,21226959,
Oryza_sativa,root,PO0009005,root,PO0009005,LOC_Os04g23910,Os04g0304400,Bulk RNA-seq,21226959,
Oryza_sativa,flower,PO0009046,inflorescence,PO0009049,LOC_Os04g24820,Os04g0313500,Bulk RNA-seq,21226959,
Oryza_sativa,leaf,PO0025034,vascular leaf,PO0009025,LOC_Os04g26320,Os04g0330200,Bulk RNA-seq,21226959,
Oryza_sativa,root,PO0009005,root,PO0009005,LOC_Os04g27060,Os04g0339400,Bulk RNA-seq,21226959,
Oryza_sativa,flower,PO0009046,palea,PO0009038,LOC_Os04g27190,Os04g0340300,Bulk RNA-seq,21226959,
Oryza_sativa,leaf,PO0025034,vascular leaf,PO0009025,LOC_Os04g30240,Os04g0370900,Bulk RNA-seq,21226959,
Oryza_sativa,flower,PO0009046,plant ovary,PO0009072,LOC_Os04g31170,Os04g0380800,Bulk RNA-seq,21226959,
Oryza_sativa,plant embryo,PO0009009,plant embryo,PO0009009,LOC_Os04g32080,Os04g0390800,Bulk RNA-seq,21226959,
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os04g32700,Os04g0398900,Bulk RNA-seq,21226959,
Oryza_sativa,root,PO0009005,root,PO0009005,LOC_Os04g32840,Os04g0400800,Bulk RNA-seq,21226959,
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os04g32960,Os04g0402200,Bulk RNA-seq,21226959,
Oryza_sativa,root,PO0009005,root,PO0009005,LOC_Os04g33570,Os04g0411400,Bulk RNA-seq,21226959,
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os04g33930,Os04g0415900,Bulk RNA-seq,21226959,
Oryza_sativa,stem,PO0009047,stem,PO0009047,LOC_Os04g34490,Os04g0422300,Bulk RNA-seq,21226959,
Oryza_sativa,flower,PO0009046,plant ovary,PO0009072,LOC_Os04g34510,Os04g0422500,Bulk RNA-seq,21226959,
Oryza_sativa,root,PO0009005,root,PO0009005,LOC_Os04g34630,Os04g0423800,Bulk RNA-seq,21226959,
Oryza_sativa,flower,PO0009046,plant ovary,PO0009072,LOC_Os04g35010,Os04g0429400,Bulk RNA-seq,21226959,
Oryza_sativa,plant embryo,PO0009009,plant embryo,PO0009009,LOC_Os04g35490,Os04g0434400,Bulk RNA-seq,21226959,
Oryza_sativa,root,PO0009005,root,PO0009005,LOC_Os04g35750,Os04g0438200,Bulk RNA-seq,21226959,
Oryza_sativa,flower,PO0009046,plant ovary,PO0009072,LOC_Os04g38550,Os04g0458800,Bulk RNA-seq,21226959,
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os04g38840,Os04g0462200,Bulk RNA-seq,21226959,
Oryza_sativa,root,PO0009005,root,PO0009005,LOC_Os04g38860,Os04g0462400,Bulk RNA-seq,21226959,
Oryza_sativa,leaf,PO0025034,vascular leaf,PO0009025,LOC_Os04g41130,Os04g0488400,Bulk RNA-seq,21226959,
Oryza_sativa,seed,PO0009010,endosperm,PO0009089,LOC_Os04g43160,Os04g0510600,Bulk RNA-seq,21226959,
Oryza_sativa,plant embryo,PO0009009,plant embryo,PO0009009,LOC_Os04g43170,Os04g0510900,Bulk RNA-seq,21226959,
Oryza_sativa,root,PO0009005,root,PO0009005,LOC_Os04g44060,Os04g0521100,Bulk RNA-seq,21226959,
Oryza_sativa,root,PO0009005,root,PO0009005,LOC_Os04g46140,Os04g0545700,Bulk RNA-seq,21226959,
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os04g46444,Os04g0550300,Bulk RNA-seq,21226959,
Oryza_sativa,root,PO0009005,root,PO0009005,LOC_Os04g46650,Os04g0552200,Bulk RNA-seq,21226959,
Oryza_sativa,root,PO0009005,root,PO0009005,LOC_Os04g46810,Os04g0554500,Bulk RNA-seq,21226959,
Oryza_sativa,leaf,PO0025034,vascular leaf,PO0009025,LOC_Os04g46990,Os04g0556600,Bulk RNA-seq,21226959,
Oryza_sativa,leaf,PO0025034,flag leaf,PO0020103,LOC_Os04g47770,Os04g0565400,Bulk RNA-seq,21226959,
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os04g48210,Os04g0570600,Bulk RNA-seq,21226959,
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os04g48400,Os04g0573100,Bulk RNA-seq,21226959,
Oryza_sativa,flower,PO0009046,plant ovary,PO0009072,LOC_Os04g49720,Os04g0587100,Bulk RNA-seq,21226959,
Oryza_sativa,root,PO0009005,root,PO0009005,LOC_Os04g50030,Os04g0590200,Bulk RNA-seq,21226959,
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os04g51070,Os04g0599300,Bulk RNA-seq,21226959,
Oryza_sativa,stem,PO0009047,stem,PO0009047,LOC_Os04g51830,Os04g0607600,Bulk RNA-seq,21226959,
Oryza_sativa,stem,PO0009047,stem,PO0009047,LOC_Os04g51980,Os04g0609300,Bulk RNA-seq,21226959,
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os04g52810,Os04g0619000,Bulk RNA-seq,21226959,
Oryza_sativa,flower,PO0009046,lemma,PO0009037,LOC_Os04g53300,Os04g0624500,Bulk RNA-seq,21226959,
Oryza_sativa,root,PO0009005,root,PO0009005,LOC_Os04g53710,Os04g0629200,Bulk RNA-seq,21226959,
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os04g55660,Os04g0650200,Bulk RNA-seq,21226959,
Oryza_sativa,plant embryo,PO0009009,plant embryo,PO0009009,LOC_Os04g56309,Os04g0658200,Bulk RNA-seq,21226959,
Oryza_sativa,root,PO0009005,root,PO0009005,LOC_Os04g56430,Os04g0659300,Bulk RNA-seq,21226959,
Oryza_sativa,root,PO0009005,root,PO0009005,LOC_Os04g56920,Os04g0664800,Bulk RNA-seq,21226959,
Oryza_sativa,root,PO0009005,root,PO0009005,LOC_Os04g58760,Os04g0684300,Bulk RNA-seq,21226959,
Oryza_sativa,root,PO0009005,root,PO0009005,LOC_Os04g59160,Os04g0688200,Bulk RNA-seq,21226959,
Oryza_sativa,flower,PO0009046,plant ovary,PO0009072,LOC_Os05g01960,Os05g0110200,Bulk RNA-seq,21226959,
Oryza_sativa,root,PO0009005,root,PO0009005,LOC_Os05g02390,Os05g0114400,Bulk RNA-seq,21226959,
Oryza_sativa,root,PO0009005,root,PO0009005,LOC_Os05g04410,Os05g0134700,Bulk RNA-seq,21226959,
Oryza_sativa,root,PO0009005,root,PO0009005,LOC_Os05g04440,Os05g0134800,Bulk RNA-seq,21226959,
Oryza_sativa,stem,PO0009047,stem,PO0009047,LOC_Os05g04500,Os05g0135500,Bulk RNA-seq,21226959,
Oryza_sativa,plant embryo,PO0009009,plant embryo,PO0009009,LOC_Os05g04870,Os05g0140800,Bulk RNA-seq,21226959,
Oryza_sativa,root,PO0009005,root,PO0009005,LOC_Os05g06940,Os05g0161800,Bulk RNA-seq,21226959,
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os05g07720,Os05g0169300,Bulk RNA-seq,21226959,
Oryza_sativa,flower,PO0009046,plant ovary,PO0009072,LOC_Os05g07850,Os05g0170700,Bulk RNA-seq,21226959,
Oryza_sativa,flower,PO0009046,lemma,PO0009037,LOC_Os05g09704,Os05g0189300,Bulk RNA-seq,21226959,
Oryza_sativa,stem,PO0009047,stem,PO0009047,LOC_Os05g09724,Os05g0189900,Bulk RNA-seq,21226959,
Oryza_sativa,flower,PO0009046,lemma,PO0009037,LOC_Os05g10210,Os05g0190500,Bulk RNA-seq,21226959,
Oryza_sativa,leaf,PO0025034,leaf sheath,PO0020104,LOC_Os05g10310,Os05g0191500,Bulk RNA-seq,21226959,
Oryza_sativa,root,PO0009005,root,PO0009005,LOC_Os05g12280,Os05g0213900,Bulk RNA-seq,21226959,
Oryza_sativa,seed,PO0009010,endosperm,PO0009089,LOC_Os05g14034,Os05g0228900,Bulk RNA-seq,21226959,
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os05g15300,Os05g0242600,Bulk RNA-seq,21226959,
Oryza_sativa,root,PO0009005,root,PO0009005,LOC_Os05g15880,Os05g0247800,Bulk RNA-seq,21226959,
Oryza_sativa,root,PO0009005,root,PO0009005,LOC_Os05g19570,Os05g0276500,Bulk RNA-seq,21226959,
Oryza_sativa,root,PO0009005,root,PO0009005,LOC_Os05g20930,Os05g0286100,Bulk RNA-seq,21226959,
Oryza_sativa,seed,PO0009010,endosperm,PO0009089,LOC_Os05g23910,Os05g0304800,Bulk RNA-seq,21226959,
Oryza_sativa,leaf,PO0025034,vascular leaf,PO0009025,LOC_Os05g25370,Os05g0317900,Bulk RNA-seq,21226959,
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os05g25550,Os05g0319800,Bulk RNA-seq,21226959,
Oryza_sativa,seed,PO0009010,endosperm,PO0009089,LOC_Os05g26750,Os05g0331800,Bulk RNA-seq,21226959,
Oryza_sativa,plant embryo,PO0009009,plant embryo,PO0009009,LOC_Os05g28350,Os05g0351200,Bulk RNA-seq,21226959,
Oryza_sativa,root,PO0009005,root,PO0009005,LOC_Os05g29790,Os05g0361500,Bulk RNA-seq,21226959,
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os05g33150,Os05g0399700,Bulk RNA-seq,21226959,
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os05g35400,Os05g0428600,Bulk RNA-seq,21226959,
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os05g40550,Os05g0484000,Bulk RNA-seq,21226959,
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os05g40620,Os05g0484700,Bulk RNA-seq,21226959,
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os05g41166,Os05g0490600,Bulk RNA-seq,21226959,
Oryza_sativa,flower,PO0009046,plant ovary,PO0009072,LOC_Os05g41230,Os05g0491400,Bulk RNA-seq,21226959,
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os05g41270,Os05g0491900,Bulk RNA-seq,21226959,
Oryza_sativa,seed,PO0009010,endosperm,PO0009089,LOC_Os05g41970,Os05g0499100,Bulk RNA-seq,21226959,
Oryza_sativa,leaf,PO0025034,vascular leaf,PO0009025,LOC_Os05g43910,Os05g0515200,Bulk RNA-seq,21226959,
Oryza_sativa,root,PO0009005,root,PO0009005,LOC_Os05g47940,Os05g0552600,Bulk RNA-seq,21226959,
Oryza_sativa,root,PO0009005,root,PO0009005,LOC_Os05g48740,Os05g0561400,Bulk RNA-seq,21226959,
Oryza_sativa,plant embryo,PO0009009,plant embryo,PO0009009,LOC_Os05g49440,Os05g0569500,Bulk RNA-seq,21226959,
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os05g49830,Os05g0574000,Bulk RNA-seq,21226959,
